5160,167-575-4367,51607763,5
5161,516-774-2110,51615474,4
5162,832-780-4754,51621806,5
5163,661-583-5258,51634742,4
5164,124-513-5466,51649083,6
5165,901-963-8829,51658504,3
5166,152-933-7992,51662295,2
5167,159-788-2786,51673685,4
5168,988-884-9733,51689557,3
5169,974-646-9440,51695933,2
5170,572-263-6557,51708423,8
5171,195-864-7351,51718155,1
5172,513-946-1261,51729208,8
5173,734-805-7456,51736052,6
5174,598-252-4915,51746447,2
5175,699-357-6771,51755048,7
5176,311-715-9433,51767875,2
5177,175-202-8274,51775996,4
5178,875-605-2901,51788270,6
5179,551-792-8502,51790838,3
5180,351-736-3793,51807739,3
5181,470-184-3169,51811782,7
5182,136-450-3348,51825820,6
5183,676-174-8179,51839579,1
5184,785-486-5947,51842058,2
5185,980-255-2075,51857253,3
5186,711-902-2750,51860814,8
5187,792-313-1339,51872637,1
5188,145-478-4192,51886281,1
5189,540-323-8129,51897492,7
5190,435-541-2151,51900957,1
5191,863-521-6179,51914543,7
5192,216-842-5917,51928144,4
5193,194-580-5541,51939768,3
5194,788-328-4277,51949856,2
5195,476-730-4242,51958226,6
5196,356-601-5204,51962553,7
5197,263-947-4871,51975774,7
5198,131-871-1478,51988376,3
5199,489-795-4200,51994016,8
5200,533-255-6534,52007492,6
5201,979-681-8379,52017101,7
5202,756-641-6801,52022562,1
5203,731-379-3194,52037344,6
5204,663-577-6300,52042842,3
5205,886-255-6635,52054904,4
5206,191-256-6611,52069834,8
5207,430-113-7823,52074255,1
5208,132-730-1273,52081050,4
5209,718-482-3032,52091901,1
5210,836-392-3778,52107955,7
5211,289-460-1861,52110761,4
5212,171-966-3315,52121432,2
5213,451-347-4383,52132079,4
5214,822-506-7797,52144300,5
5215,926-689-3602,52156516,8
5216,834-404-7248,52167365,2
5217,180-684-4476,52173030,7
5218,812-858-5919,52186024,8
5219,789-436-8761,52197214,4
5220,662-198-4254,52209477,3
5221,327-905-9467,52214656,8
5222,887-717-9944,52222031,1
5223,675-471-6985,52238160,3
5224,982-680-8608,52240274,3
5225,246-847-2943,52254080,3
5226,139-293-1076,52262776,6
5227,803-386-4694,52274055,5
5228,236-330-9260,52282978,3
5229,415-550-3921,52291542,4
5230,502-590-6426,52305639,4
5231,501-197-9647,52318877,2
5232,847-786-5823,52325936,8
5233,621-588-9395,52338070,6
5234,494-817-4928,52348988,5
5235,687-160-7549,52358756,7
5236,233-794-8261,52365978,1
5237,878-122-3175,52377714,8
5238,601-973-3446,52380414,3
5239,358-744-3461,52394029,5
5240,804-250-6402,52400615,8
5241,862-962-8398,52415525,4
5242,865-950-9942,52425268,8
5243,375-152-1535,52434605,6
5244,268-981-4624,52444290,8
5245,837-850-6157,52458384,6
5246,625-614-8218,52469212,1
5247,229-766-5597,52470412,3
5248,757-758-2381,52485115,5
5249,207-352-5116,52491710,8
5250,478-177-2454,52506143,4
5251,146-353-3999,52519825,2
5252,625-896-6081,52526260,6
5253,920-373-1170,52536357,2
5254,707-577-2842,52544845,4
5255,682-139-3216,52550291,1
5256,371-376-4162,52567663,6
5257,249-705-1155,52577411,8
5258,590-337-5863,52588605,6
5259,721-342-1467,52598884,2
5260,415-829-7069,52607341,1
5261,511-781-6129,52619390,7
5262,125-958-2857,52626138,8
5263,383-341-9113,52631526,6
5264,633-795-8707,52645154,5
5265,149-328-6924,52653239,3
5266,480-230-9947,52661096,3
5267,759-691-7162,52675957,2
5268,887-350-9520,52684275,3
5269,854-247-3929,52693068,4
5270,938-773-9710,52701387,2
5271,468-992-2151,52713655,6
5272,925-478-1759,52723733,5
5273,811-905-4311,52739989,2
5274,471-739-1470,52746598,1
5275,771-297-9505,52756853,4
5276,315-728-6656,52769473,3
5277,190-648-8843,52777073,1
5278,559-624-7882,52784975,6
5279,625-744-4854,52797241,4
5280,801-734-3758,52800940,4
5281,412-842-3037,52810004,7
5282,882-743-7124,52820881,2
5283,713-846-1267,52833110,3
5284,673-609-5381,52846986,4
5285,540-880-7869,52857769,4
5286,911-154-1729,52868883,4
5287,424-320-9230,52879407,6
5288,461-542-1474,52885298,8
5289,878-321-3146,52898036,8
5290,418-619-2562,52906805,4
5291,605-529-3581,52919148,6
5292,609-413-9710,52925472,4
5293,973-587-5160,52934487,5
5294,145-492-5228,52945716,8
5295,233-169-4114,52957844,7
5296,494-876-9397,52963373,5
5297,358-260-7629,52971351,4
5298,316-747-9525,52986570,5
5299,463-334-3104,52994953,8
5300,290-505-5579,53009495,5
5301,312-191-3895,53016074,3
5302,465-180-8087,53025867,4
5303,357-786-6230,53038324,4
5304,989-615-2121,53047372,1
5305,291-249-8868,53055665,5
5306,176-216-2426,53066704,7
5307,595-556-4649,53079874,8
5308,139-359-4360,53080466,2
5309,897-937-9821,53099756,2
5310,254-917-2696,53103941,3
5311,260-831-1812,53117040,6
5312,453-272-3184,53121953,3
5313,523-406-5054,53139033,7
5314,487-122-8977,53146166,3
5315,490-530-9250,53150577,1
5316,808-187-9040,53164296,3
5317,913-872-3198,53179508,6
5318,625-175-8459,53188539,6
5319,488-299-6686,53195743,8
5320,337-499-1572,53200960,2
5321,435-924-7336,53219572,1
5322,493-892-5954,53227703,3
5323,471-808-8236,53234161,1
5324,581-183-6212,53246499,3
5325,786-693-3693,53258429,7
5326,716-385-6846,53268188,2
5327,534-441-2791,53275571,3
5328,307-413-2922,53284076,7
5329,389-781-5702,53298470,8
5330,399-281-4249,53300101,7
5331,858-679-8721,53317640,6
5332,498-933-2613,53322963,5
5333,714-480-8418,53338822,7
5334,745-876-4346,53347239,3
5335,141-138-2016,53357050,2
5336,867-480-7965,53363296,2
5337,664-663-9177,53371977,1
5338,711-728-2667,53387432,5
5339,580-580-7235,53399435,2
5340,910-736-4931,53405667,1
5341,850-193-4080,53412158,3
5342,622-539-8123,53421787,5
5343,401-707-8048,53438156,6
5344,468-627-3839,53441630,3
5345,837-181-1925,53456373,7
5346,769-393-2687,53461199,7
5347,895-419-9122,53477224,3
5348,201-429-9725,53481924,5
5349,699-296-5047,53490873,1
5350,759-614-2024,53501014,4
5351,316-283-1849,53517802,7
5352,614-425-2639,53523802,4
5353,750-792-1057,53536185,1
5354,380-292-1892,53549321,5
5355,767-333-7009,53555164,7
5356,112-303-3359,53568954,2
5357,439-225-9998,53572269,7
5358,390-174-1947,53580163,2
5359,436-402-8498,53598198,7
5360,227-227-6027,53609217,6
5361,712-951-8953,53618464,5
5362,328-895-2745,53623115,2
5363,685-143-5314,53636016,7
5364,157-971-1444,53640033,6
5365,443-250-1160,53654726,3
5366,668-394-2571,53660137,6
5367,751-609-4110,53677793,7
5368,400-780-2846,53682754,1
5369,394-443-8764,53690168,3
5370,262-969-5656,53701220,1
5371,844-744-4826,53714927,1
5372,436-481-5157,53724894,6
5373,729-638-5451,53738506,7
5374,245-669-4122,53748695,2
5375,773-757-2686,53757148,1
5376,367-835-8959,53765522,8
5377,933-925-3897,53771621,3
5378,511-594-3300,53781484,6
5379,963-177-6003,53796665,1
5380,272-828-1710,53801988,3
5381,342-250-4183,53811814,6
5382,232-354-3508,53829424,2
5383,169-491-3324,53837962,8
5384,122-390-7349,53849437,6
5385,325-998-4067,53851001,3
5386,421-695-4972,53864221,8
5387,681-524-7968,53879206,6
5388,173-250-4674,53888703,4
5389,266-808-1838,53898964,8
5390,640-557-1549,53900858,8
5391,807-791-9151,53919121,6
5392,812-262-8989,53924361,3
5393,831-808-9946,53938642,4
5394,769-265-1425,53948274,2
5395,131-711-2042,53953623,4
5396,371-406-7901,53965161,6
5397,517-301-4660,53979535,7
5398,433-548-7361,53989910,7
5399,459-139-6840,53994231,8
5400,165-303-5840,54001535,1
5401,769-449-9692,54013224,7
5402,256-481-3034,54028392,5
5403,943-586-8262,54032142,7
5404,166-783-4146,54045075,7
5405,672-187-3384,54059869,6
5406,861-153-7422,54064436,1
5407,208-121-6410,54070702,1
5408,793-926-5374,54083744,4
5409,390-202-6729,54094847,8
5410,365-692-2294,54107007,2
5411,189-245-3990,54111256,8
5412,310-944-4568,54127580,1
5413,978-887-8569,54135674,8
5414,220-943-1822,54146643,2
5415,230-919-8206,54155699,3
5416,882-738-7266,54161506,8
5417,512-654-1480,54173752,1
5418,266-769-9376,54180853,8
5419,566-183-1232,54195205,4
5420,350-580-8289,54207552,4
5421,796-361-1183,54216208,4
5422,576-788-1916,54226077,4
5423,568-366-4750,54232091,5
5424,629-530-4186,54247900,2
5425,558-469-2230,54257444,1
5426,171-538-8948,54262058,6
5427,425-954-8490,54278724,2
5428,573-381-2046,54285134,2
5429,928-992-9018,54295011,3
5430,525-204-3331,54308892,8
5431,484-818-1050,54319012,3
5432,941-399-7841,54321014,7
5433,166-316-5205,54339108,6
5434,360-864-6865,54341880,7
5435,586-826-9694,54351496,3
5436,672-567-8320,54367410,2
5437,917-549-6036,54378746,7
5438,975-557-4637,54387696,3
5439,485-737-3209,54398941,8
5440,374-115-9338,54406535,4
5441,196-802-1230,54414138,5
5442,390-888-8732,54421517,2
5443,284-243-2998,54431077,1
5444,736-287-5467,54442419,4
5445,420-217-2696,54456895,8
5446,469-584-7340,54468255,5
5447,164-815-1141,54477793,3
5448,401-374-4289,54484715,5
5449,115-141-7536,54491846,2
5450,760-774-2686,54500438,8
5451,836-514-5319,54515347,1
5452,673-314-5607,54527048,6
5453,481-221-9379,54536406,4
5454,664-735-6400,54548507,2
5455,358-426-1073,54550392,8
5456,932-469-2362,54568388,8
5457,187-564-5033,54570818,5
5458,845-195-7739,54584437,5
5459,145-456-8404,54591123,2
5460,119-234-4565,54603935,8
5461,198-943-7663,54610121,4
5462,457-186-4191,54622270,1
5463,446-781-1380,54635060,4
5464,982-477-7317,54641186,7
5465,270-933-8998,54659983,6
5466,882-679-5229,54666865,2
5467,867-178-9069,54678181,3
5468,733-247-4198,54682970,6
5469,674-505-6879,54695859,5
5470,849-693-3721,54706298,2
5471,909-597-7511,54719423,1
5472,941-161-1344,54723078,5
5473,111-925-8017,54738487,2
5474,331-676-3608,54743509,1
5475,994-289-8173,54753853,3
5476,464-825-9888,54764233,8
5477,630-429-8446,54770076,3
5478,768-525-3180,54785670,5
5479,674-601-9047,54791656,2
5480,900-563-8146,54803138,4
5481,276-114-7982,54815763,8
5482,782-882-4039,54823569,3
5483,496-142-4798,54834620,2
5484,274-874-8908,54843423,5
5485,378-939-2104,54851662,8
5486,932-597-6035,54865737,8
5487,268-487-8910,54874475,2
5488,156-556-5535,54881149,7
5489,138-482-6125,54898996,6
5490,262-610-5083,54900059,3
5491,403-462-6497,54915343,3
5492,848-229-6059,54923417,2
5493,901-622-8294,54939612,1
5494,843-924-8087,54940983,2
5495,126-547-5030,54959085,3
5496,789-447-3469,54964375,8
5497,389-412-5626,54970096,3
5498,881-830-2623,54984246,4
5499,142-190-4733,54990197,5
5500,856-153-1404,55007687,3
5501,268-493-8897,55014562,1
5502,970-457-7501,55022578,8
5503,142-120-3747,55030986,2
5504,842-403-5463,55048423,4
5505,968-318-8405,55056189,1
5506,485-535-7778,55063361,2
5507,918-869-9862,55077697,1
5508,894-203-9984,55080015,4
5509,684-454-1242,55099628,2
5510,624-821-2869,55108196,3
5511,492-333-5249,55112180,6
5512,193-575-1766,55128460,6
5513,491-797-9422,55133904,8
5514,113-381-9580,55145604,4
5515,280-806-5089,55159543,2
5516,198-975-6125,55169705,8
5517,444-719-4933,55179142,7
5518,449-680-8240,55183048,7
5519,958-875-3711,55195059,4
5520,473-504-9076,55204181,7
5521,380-194-7589,55218152,5
5522,401-344-8999,55229230,6
5523,454-976-4936,55238011,7
5524,276-275-6413,55247687,6
5525,775-908-1453,55255370,7
5526,221-888-6061,55263132,4
5527,328-781-5209,55272062,3
5528,399-130-4733,55286993,5
5529,524-817-1083,55290309,8
5530,659-445-8426,55300459,7
5531,906-835-7318,55318871,8
5532,223-380-4717,55329606,3
5533,772-676-2170,55337642,1
5534,364-498-5884,55347350,2
5535,938-714-5757,55359893,6
5536,491-891-4439,55369104,1
5537,941-243-5875,55375801,7
5538,978-574-7740,55385146,2
5539,501-123-3888,55398925,3
5540,182-545-4764,55401268,1
5541,257-135-4803,55414075,6
5542,876-377-6320,55421818,6
5543,269-592-3907,55431219,3
5544,633-420-8957,55449431,3
5545,523-478-4603,55456287,3
5546,132-244-9345,55464704,5
5547,747-639-6139,55476295,1
5548,314-940-6365,55484642,7
5549,946-540-5554,55496692,4
5550,330-531-5592,55505220,5
5551,540-770-5079,55513724,4
5552,337-891-6097,55523399,7
5553,501-909-3174,55530307,8
5554,394-623-8012,55543148,7
5555,832-159-9692,55558512,3
5556,557-967-4563,55568844,3
5557,126-451-3464,55575739,1
5558,605-699-1406,55583564,8
5559,618-232-8194,55590026,6
5560,622-690-2025,55603201,7
5561,224-793-8862,55618197,7
5562,677-633-7929,55624419,8
5563,216-160-8600,55637073,6
5564,310-962-1529,55645623,3
5565,276-205-4799,55651158,2
5566,354-936-2391,55660011,3
5567,124-384-6760,55672453,6
5568,925-955-7695,55687585,4
5569,900-854-4105,55693525,8
5570,187-236-7047,55706514,2
5571,309-253-1979,55713091,7
5572,372-931-2708,55721833,2
5573,723-425-9420,55739756,7
5574,554-710-6210,55749290,5
5575,673-295-8560,55756228,5
5576,304-449-8456,55760343,1
5577,296-821-7888,55776166,1
5578,559-404-4770,55785151,8
5579,286-780-2158,55798467,2
5580,617-397-6412,55802717,6
5581,905-246-2738,55811087,2
5582,333-327-6353,55829581,1
5583,154-358-1345,55838537,5
5584,189-955-1861,55847290,6
5585,612-737-2043,55852807,8
5586,729-503-2574,55860410,8
5587,656-210-3749,55870502,8
5588,975-660-6219,55885171,5
5589,555-913-5326,55895923,6
5590,299-973-5749,55909708,6
5591,751-746-8851,55914770,8
5592,223-617-5812,55921654,5
5593,879-840-9516,55937048,3
5594,127-662-8531,55946346,3
5595,854-701-1931,55954756,4
5596,358-232-9300,55967050,7
5597,401-533-8321,55979424,2
5598,578-943-1172,55985445,3
5599,859-833-2930,55996094,1
5600,563-324-4666,56008788,8
5601,716-935-3522,56013649,4
5602,144-632-5563,56022249,7
5603,130-343-8083,56036118,6
5604,683-235-8130,56047405,5
5605,308-465-7677,56056768,4
5606,699-540-4706,56061847,1
5607,657-291-8990,56070746,6
5608,996-552-4296,56085293,2
5609,707-238-1687,56097448,2
5610,793-820-5172,56105067,7
5611,773-781-8473,56112604,5
5612,975-425-4995,56128897,4
5613,869-131-2985,56134628,8
5614,418-845-1676,56146068,7
5615,282-380-4733,56158444,7
5616,974-654-5376,56167012,7
5617,432-667-8102,56175663,8
5618,236-968-9531,56185748,2
5619,167-265-2849,56190044,3
5620,782-851-6431,56202926,7
5621,480-361-5995,56213665,6
5622,180-790-3757,56225889,2
5623,985-275-1546,56230940,6
5624,264-305-2232,56248448,4
5625,530-699-4531,56257498,6
5626,616-582-9320,56266454,7
5627,643-326-3182,56270340,6
5628,458-670-7154,56286094,3
5629,726-141-8749,56296778,7
5630,627-208-9932,56309461,1
5631,313-825-9881,56315969,7
5632,784-972-2536,56329329,6
5633,990-579-9453,56332163,7
5634,338-884-2061,56349587,4
5635,421-232-7593,56355783,6
5636,333-918-7468,56363826,1
5637,631-200-7410,56372306,2
5638,713-722-8548,56383778,8
5639,549-529-4162,56391820,1
5640,328-131-7393,56405024,6
5641,739-441-9922,56411655,7
5642,857-503-3896,56429286,8
5643,554-911-9140,56434165,7
5644,484-414-1645,56442836,8
5645,365-399-1615,56454976,1
5646,563-924-9395,56462537,8
5647,195-619-7315,56477616,5
5648,834-752-7872,56484526,5
5649,616-818-5457,56494251,7
5650,614-730-3982,56506392,7
5651,161-577-1782,56513452,1
5652,605-170-9460,56527684,4
5653,756-809-9816,56537813,6
5654,386-688-7007,56540527,2
5655,667-171-2553,56558632,1
5656,953-802-5708,56565955,5
5657,894-647-1826,56579245,7
5658,622-381-9479,56588751,2
5659,655-916-6051,56594515,8
5660,341-168-4539,56605289,3
5661,329-881-1434,56614976,1
5662,269-732-8898,56626463,4
5663,611-758-4393,56638419,4
5664,565-505-6070,56640270,4
5665,885-980-4062,56651342,4
5666,992-153-3497,56662824,4
5667,712-575-4578,56675101,1
5668,185-971-3559,56686663,2
5669,976-952-6948,56699041,2
5670,753-114-8749,56701560,5
5671,722-905-6967,56711712,8
5672,477-301-1703,56729036,1
5673,357-744-1450,56731297,1
5674,754-809-4619,56741703,7
5675,983-684-4686,56750524,8
5676,356-849-8168,56765713,4
5677,225-486-7034,56771545,6
5678,415-791-8548,56782043,5
5679,427-124-8364,56793368,3
5680,464-443-6408,56805625,7
5681,720-126-4055,56815779,4
5682,300-402-1204,56822578,7
5683,993-628-8568,56835685,6
5684,727-511-4781,56843993,1
5685,191-351-1809,56853661,4
5686,824-411-2279,56868138,7
5687,280-724-5966,56878124,8
5688,218-318-7159,56880375,5
5689,891-118-8144,56898872,3
5690,492-997-3785,56907919,4
5691,147-132-8181,56911728,4
5692,500-158-6499,56925813,6
5693,182-128-5465,56938347,5
5694,331-725-2070,56945814,5
5695,576-424-2463,56955757,6
5696,344-299-1639,56968730,3
5697,982-455-8579,56970122,5
5698,203-253-2103,56987869,5
5699,301-137-6398,56991387,7
5700,406-677-9791,57001376,3
5701,823-188-8764,57012225,6
5702,449-713-9711,57029240,8
5703,799-994-1653,57031095,6
5704,496-562-9761,57045376,3
5705,545-368-4220,57055720,4
5706,152-313-5570,57060341,6
5707,951-355-2269,57078545,4
5708,708-918-9920,57080635,5
5709,137-255-9646,57093697,5
5710,210-352-7627,57101732,3
5711,481-893-2098,57114099,2
5712,631-694-8217,57120355,8
5713,690-938-4296,57130811,4
5714,729-308-6029,57149495,8
5715,795-711-7060,57158151,8
5716,631-522-9098,57168649,8
5717,661-822-6209,57176641,7
5718,600-488-1078,57181217,7
5719,925-599-2156,57198054,8
5720,395-827-6285,57207568,3
5721,536-116-6993,57219342,7
5722,458-891-6414,57229646,3
5723,205-468-4789,57232818,4
5724,175-351-3667,57249500,6
5725,907-950-8267,57256033,1
5726,760-512-6328,57262592,8
5727,426-364-4834,57271707,7
5728,420-304-5436,57283660,3
5729,940-673-5346,57294242,4
5730,490-464-2256,57308390,8
5731,658-754-2202,57313070,6
5732,437-664-3027,57326629,1
5733,523-115-2666,57337896,3
5734,989-202-5646,57347923,2
5735,792-771-8879,57355935,7
5736,826-532-6681,57369283,7
5737,294-230-6010,57377386,8
5738,697-545-5796,57389599,2
5739,822-697-8271,57396481,6
5740,726-302-1987,57405430,6
5741,417-509-7503,57418201,8
5742,740-239-9318,57421858,2
5743,536-295-8323,57430710,8
5744,466-909-7349,57448377,7
5745,145-868-4030,57454721,2
5746,784-904-6109,57462043,1
5747,531-675-1675,57472497,3
5748,645-818-7107,57489746,6
5749,545-962-8883,57493443,2
5750,906-163-3382,57509047,6
5751,854-413-8855,57516772,8
5752,920-310-6967,57522328,1
5753,519-586-3519,57539059,3
5754,926-854-7176,57548392,1
5755,171-216-4986,57554288,5
5756,280-988-6321,57562964,6
5757,483-554-7339,57573022,6
5758,256-176-2777,57587224,2
5759,638-561-4260,57598049,6
5760,938-309-4934,57608224,1
5761,375-714-5270,57612957,8
5762,740-983-6172,57628841,7
5763,560-259-7822,57639558,4
5764,690-378-9120,57648384,1
5765,704-596-9361,57653928,4
5766,766-142-8365,57660329,2
5767,310-645-1463,57674499,3
5768,328-618-8880,57682975,6
5769,627-235-4709,57692510,8
5770,177-719-4641,57702119,7
5771,504-589-8914,57715311,6
5772,824-637-2626,57722099,6
5773,841-341-4575,57734115,3
5774,140-733-4739,57742484,2
5775,416-418-7720,57752745,5
5776,540-428-6262,57766102,6
5777,769-212-5096,57772526,2
5778,830-724-9502,57782860,7
5779,547-582-2469,57797180,6
5780,540-353-5936,57806089,5
5781,160-603-4289,57811175,6
5782,492-814-7509,57825670,3
5783,644-134-1494,57834365,5
5784,768-546-4385,57845643,7
5785,456-841-6882,57853048,3
5786,709-550-7228,57868495,7
5787,729-305-1842,57873157,6
5788,566-692-9105,57889590,4
5789,799-631-7882,57897659,2
5790,514-291-9560,57905704,3
5791,476-286-7846,57912511,5
5792,730-139-2346,57923595,3
5793,241-127-9625,57935629,6
5794,291-309-7472,57941565,1
5795,120-181-6706,57956395,2
5796,276-919-6148,57961255,6
5797,148-127-8481,57977762,5
5798,301-189-4253,57983241,3
5799,670-670-3784,57998570,6
5800,171-948-8336,58007464,7
5801,209-367-2339,58013189,8
5802,840-263-8418,58021288,5
5803,889-536-7317,58032482,7
5804,965-903-6817,58048308,5
5805,740-857-3168,58056333,5
5806,814-857-8746,58064694,3
5807,818-758-3295,58074496,8
5808,922-903-2098,58083393,7
5809,822-195-9394,58094079,5
5810,684-322-7892,58109500,4
5811,167-650-6936,58116102,1
5812,997-213-9176,58120487,3
5813,317-271-3348,58133626,6
5814,608-122-7805,58140200,6
5815,198-970-9800,58156757,1
5816,439-164-4560,58160147,8
5817,825-541-9308,58171975,5
5818,908-468-4094,58183801,3
5819,830-476-2450,58197301,7
5820,675-728-8847,58207353,2
5821,140-628-3749,58217239,5
5822,963-893-8433,58225960,4
5823,473-769-2097,58239393,7
5824,455-363-4405,58249339,4
5825,389-770-9234,58255084,5
5826,246-111-4608,58263716,2
5827,874-156-7803,58274285,1
5828,267-627-5185,58280483,3
5829,974-418-5333,58293436,8
5830,592-251-6686,58300934,2
5831,549-925-8484,58318477,2
5832,270-665-8134,58323467,6
5833,682-856-5109,58336716,2
5834,116-769-3639,58346755,8
5835,315-180-7572,58350566,5
5836,708-167-2171,58363930,8
5837,667-391-6842,58374477,6
5838,274-245-8452,58381449,6
5839,394-309-1995,58397955,1
5840,150-265-8883,58405360,7
5841,515-124-8406,58414171,1
5842,186-300-4259,58423354,7
5843,246-622-5888,58435621,7
5844,813-346-7870,58447829,6
5845,865-429-6397,58458640,3
5846,232-433-6620,58467678,2
5847,216-908-3298,58477956,5
5848,616-833-5775,58489909,8
5849,851-935-8281,58495535,3
5850,825-576-9888,58507707,3
5851,941-587-9964,58513826,6
5852,548-412-1386,58523655,8
5853,904-826-2256,58530688,3
5854,491-752-4501,58545825,2
5855,779-357-5922,58557694,1
5856,128-499-4890,58564301,1
5857,572-754-7792,58576977,4
5858,995-423-4909,58589620,4
5859,251-661-2230,58599848,8
5860,499-760-6396,58603456,3
5861,944-822-3319,58612322,1
5862,667-845-5451,58626363,3
5863,902-824-1764,58630340,2
5864,182-932-8133,58644393,2
5865,446-193-1607,58659094,7
5866,671-566-8777,58667293,4
5867,593-844-9519,58672191,8
5868,777-190-4325,58685833,6
5869,917-800-2527,58698091,6
5870,201-469-1583,58707645,6
5871,219-370-8544,58716873,1
5872,131-159-5090,58720769,1
5873,850-577-6940,58736696,1
5874,320-579-5849,58741646,6
5875,249-198-4052,58755883,2
5876,304-142-8024,58769654,8
5877,351-943-1293,58776279,1
5878,854-932-7216,58785984,4
5879,472-619-2908,58798318,4
5880,874-371-9643,58806063,4
5881,281-318-1650,58818103,1
5882,122-241-6393,58829267,7
5883,159-465-6244,58839388,6
5884,654-781-7441,58842095,5
5885,366-212-7665,58858011,3
5886,974-851-1286,58864780,8
5887,133-137-4478,58876610,4
5888,804-175-1770,58887129,6
5889,345-494-4371,58896859,6
5890,365-269-3816,58908321,2
5891,182-925-9393,58912966,1
5892,558-922-7852,58925563,4
5893,847-844-8456,58938384,6
5894,948-686-8992,58945087,2
5895,437-786-4454,58950687,8
5896,596-468-4229,58969264,1
5897,861-755-9758,58976828,3
5898,675-589-5001,58989953,5
5899,183-983-9727,58992098,3
5900,137-658-9683,59003965,4
5901,251-555-8475,59015289,4
5902,926-942-8339,59027882,1
5903,506-449-5096,59030358,7
5904,698-221-8583,59040109,2
5905,990-920-4343,59058622,3
5906,681-398-7122,59065839,7
5907,329-935-9480,59078801,1
5908,358-393-7719,59083524,4
5909,169-491-9039,59090409,5
5910,432-592-7872,59105140,4
5911,418-156-5093,59119380,8
5912,432-176-3067,59122143,2
5913,359-622-1224,59132291,8
5914,438-827-5331,59143307,7
5915,140-325-5668,59156735,4
5916,258-203-3525,59163319,1
5917,459-464-6016,59170761,8
5918,735-972-2790,59185581,6
5919,224-454-6040,59194570,8
5920,627-670-6988,59207671,2
5921,470-713-2176,59218638,3
5922,720-892-3653,59225653,4
5923,526-931-9750,59231477,7
5924,693-384-9232,59241309,6
5925,260-196-2145,59253534,2
5926,747-490-3458,59261617,8
5927,851-263-1852,59274830,8
5928,756-414-9679,59280860,2
5929,313-469-4828,59296430,2
5930,464-868-6503,59303913,4
5931,362-164-5467,59313788,2
5932,220-463-3326,59329338,7
5933,823-660-9027,59336145,7
5934,174-681-8485,59347340,4
5935,548-158-8030,59352750,4
5936,828-667-4464,59365839,6
5937,543-778-3592,59378123,6
5938,805-601-1740,59386188,5
5939,725-285-9047,59398857,1
5940,293-114-5467,59401144,8
5941,407-876-6051,59414851,8
5942,164-875-7029,59424388,6
5943,816-137-4952,59435334,7
5944,841-159-3841,59448211,8
5945,124-894-8420,59454848,4
5946,263-974-2927,59469243,8
5947,728-289-8429,59477856,4
5948,619-813-5965,59485139,6
5949,299-258-4703,59497692,2
5950,184-956-6647,59501966,7
5951,871-757-1211,59510831,7
5952,475-248-5916,59526241,1
5953,431-454-1572,59531443,7
5954,828-613-6545,59544152,8
5955,878-862-9510,59551439,5
5956,758-882-6250,59569004,2
5957,776-344-9161,59573016,1
5958,485-530-6882,59581826,4
5959,171-945-5808,59592396,3
5960,913-810-7058,59604996,5
5961,595-579-1675,59610087,1
5962,294-565-5454,59629337,3
5963,803-519-9808,59630260,4
5964,245-410-5394,59640775,1
5965,467-852-7872,59659719,4
5966,156-427-2338,59663160,7
5967,520-337-1550,59678964,1
5968,757-373-2938,59681776,3
5969,674-509-2304,59697259,7
5970,853-587-8382,59701207,1
5971,252-348-3627,59710623,4
5972,565-356-6446,59722206,8
5973,896-904-5488,59739065,8
5974,839-308-5379,59748907,4
5975,500-921-4397,59756092,3
5976,179-427-7160,59765207,6
5977,779-877-4239,59779364,7
5978,566-649-5443,59782476,1
5979,218-197-5862,59795952,2
5980,849-738-1070,59809229,6
5981,951-805-4752,59811087,5
5982,421-500-8345,59822306,3
5983,488-340-1695,59834044,7
5984,703-434-1941,59847930,5
5985,829-194-1608,59854628,8
5986,468-921-1391,59864992,4
5987,143-360-1694,59871562,2
5988,882-593-3117,59882044,5
5989,699-913-3756,59890691,2
5990,233-893-4317,59907247,5
5991,251-160-1777,59913443,5
5992,788-784-4712,59927139,6
5993,580-563-1254,59933503,4
5994,855-141-2579,59944232,1
5995,142-679-5487,59953409,5
5996,182-886-9805,59964872,8
5997,449-900-3428,59974371,3
5998,173-638-4364,59989525,1
5999,898-600-1515,59991124,1
6000,517-779-4399,60009688,7
6001,287-192-5653,60015931,6
6002,237-403-8793,60023592,1
6003,159-591-8733,60036025,3
6004,259-647-1517,60043887,8
6005,895-597-7259,60059889,5
6006,866-346-9862,60062076,7
6007,612-475-5623,60076829,2
6008,372-488-9988,60083513,5
6009,427-544-6975,60092788,1
6010,722-299-1323,60101390,6
6011,821-142-1436,60110661,8
6012,191-500-8302,60125431,7
6013,718-978-5716,60134741,8
6014,196-807-9088,60148231,2
6015,689-258-6085,60154297,4
6016,886-597-7185,60168678,1
6017,728-243-7209,60179770,7
6018,249-362-2943,60184074,3
6019,901-782-1460,60193143,8
6020,780-131-8662,60200073,5
6021,895-954-7854,60215983,6
6022,673-875-3988,60222462,2
6023,547-527-9732,60234009,2
6024,980-845-1764,60249665,6
6025,685-371-1783,60254655,1
6026,225-150-9419,60260776,5
6027,991-255-2581,60279913,7
6028,499-198-8793,60282044,4
6029,684-703-5441,60299752,7
6030,329-407-3410,60302902,5
6031,940-446-7973,60317161,1
6032,202-252-2148,60324616,7
6033,854-179-7230,60332118,3
6034,348-535-1717,60347825,1
